stop_id,stop_lat,stop_lon,count
5774,-37.7778758277222,144.911201080923,376
5775,-37.7789869268721,144.909319105342,376
5776,-37.7803339295579,144.907021669682,376
5777,-37.7819336500957,144.907283110709,376
5778,-37.7831158123073,144.907374665002,376
5779,-37.7847947005673,144.905499175172,376
5780,-37.7863843308156,144.905193124535,376
5781,-37.7894037170092,144.903699762334,376
5782,-37.7902673569505,144.900075600866,619
5783,-37.7917053580415,144.894811173188,619
5784,-37.7945826058177,144.895456301056,1814
5785,-37.7960556673997,144.896697786051,1814
5786,-37.799294437831,144.89942246429,1814
5789,-37.8028611457938,144.889235857306,528
5790,-37.817049256732,145.116883139785,629
5791,-37.8164651331372,145.110797626544,370
5792,-37.8158878313297,145.106836353771,370
5793,-37.8080854071335,145.10079967769,370
5794,-37.8052016364003,145.101361964915,370
5795,-37.9341912444873,144.995076271772,644
5796,-37.8034485633215,145.097158950387,370
5797,-37.8013922837026,145.097620601883,370
5798,-37.7990933287036,145.098122521911,370
5799,-37.7963525997157,145.0986130207,370
5800,-37.7926428232749,145.099366799533,370
5801,-37.7909617610409,145.09962564305,370
5802,-37.7814456018502,145.094078515266,710
5803,-37.7812805285757,145.092231949152,710
5805,-37.7814949875145,145.087673213373,710
5806,-37.7830901536089,145.08712112819,710
5807,-37.7843468766464,145.086816203652,710
5808,-37.787023388264,145.086258891564,370
5809,-37.790770761243,145.085605761533,370
5810,-37.7923870660116,145.085246066062,370
5811,-37.7951534606085,145.084674946228,370
5812,-37.7970940540704,145.084306827702,370
5813,-37.7991962379453,145.083900440071,370
5814,-37.8004718861056,145.0836516816,370
5815,-37.8039033902757,145.082972365126,370
5816,-37.8060689918947,145.082586970488,370
5817,-37.8074071368979,145.08230246858,370
5818,-37.8090245327,145.082010729669,370
5819,-37.8102196547968,145.081798059537,370
5820,-37.8131481636794,145.081222447657,370
5821,-37.8147559907692,145.080896825664,370
5822,-37.8176760384557,145.080355434945,370
5823,-37.8190846260177,145.082182051324,370
5824,-37.8207202183804,145.081901142296,370
5825,-37.8233167161923,145.081413560744,370
5826,-37.8234730056864,145.077183188919,370
5827,-37.8229797183194,145.072367564978,370
5828,-37.8227268784985,145.070136034555,370
5829,-37.8224997621953,145.06563166588,370
5830,-37.825499297134,145.064996636992,370
5831,-37.7817897648961,145.168023356838,382
5832,-37.7815224581987,145.170539367543,382
5834,-37.7820412081107,145.174932272884,382
5837,-37.7848953492829,145.144191394436,1670
5838,-37.7829900193135,145.144522926976,1670
5839,-37.779976999314,145.14490484289,1670
5840,-37.7760774938135,145.145649495211,1670
5841,-37.7744427677318,145.145996888944,1670
5842,-37.7723112589125,145.140555111248,444
5843,-37.7689561207392,145.145532228039,444
5844,-37.771430016132,145.149262397818,444
5845,-37.7729267130895,145.152176976629,444
5846,-37.7741685497926,145.158390568041,444
5847,-37.7685111615574,145.161993527126,444
5848,-37.7849920792839,144.832731946834,2225
5849,-37.7853031577503,144.8354366549,821
5850,-37.785632604993,144.838163561205,821
5851,-37.785943143921,144.840845623652,821
5852,-37.7862002751332,144.843075064266,821
5853,-37.7864563263878,144.845247777527,821
5854,-37.7867465282432,144.848305208989,403
5855,-37.7865147603374,144.852888002785,403
5856,-37.7857262912674,144.856601168016,403
5857,-37.7861205690812,144.859451227201,403
5858,-37.7863501231826,144.861670184476,403
5859,-37.7865452319481,144.86596812156,403
5860,-37.784033493271,144.86859517749,403
5861,-37.7857259888531,144.846211447921,418
5862,-37.7832448719016,144.846544636248,418
5863,-37.7808917154374,144.846976272017,418
5864,-37.7796964999745,144.847158557144,418
5865,-37.7793936302048,144.849324589633,418
5866,-37.7796704727661,144.851655481757,2540
5867,-37.7800110281198,144.854518188457,2540
5868,-37.7803625859635,144.857494145847,2540
5869,-37.7806507499766,144.859961024945,2540
5870,-37.7809687670755,144.862586022682,2540
5871,-37.7816953726538,144.86588054539,418
5872,-37.7832069587364,144.869731669412,490
5873,-37.7843957892218,144.872683824575,490
5875,-37.8062156319835,144.884835619302,1807
5877,-37.7856308116459,144.875702881696,490
5878,-37.7871568321233,144.879372317698,490
5879,-37.7883732669444,144.882369419863,490
5880,-37.7896935966501,144.885636192431,1952
5881,-37.7921026236282,144.889314973895,490
5882,-37.7949491206958,144.888745632833,490
5883,-37.7965665281818,144.888483806649,2162
5884,-37.7980308140946,144.88822632838,2162
5885,-37.7988599373402,144.891246384361,3844
5886,-37.7995487458362,144.892975785534,4213
5887,-37.8004891636063,144.895674797016,4213
5888,-37.7826455163912,144.832539349291,3358
5889,-37.7799329887439,144.833027336702,3016
5890,-37.7777984934198,144.834565649191,2122
5891,-37.7781321198288,144.83751922896,2122
5892,-37.7783656731532,144.839442558449,2122
5893,-37.7788767427147,144.844218991789,2122
5894,-37.7835617846852,144.864941196917,1682
5895,-37.786075501656,144.864414648749,1682
5896,-37.789193914614,144.863938778311,1682
5897,-37.7914748836232,144.863498342751,1682
5898,-37.7937273867964,144.862979203969,1682
5899,-37.7958063397148,144.862828439908,1682
5900,-37.7962189477262,144.866200793242,1682
5901,-37.7965534490263,144.869246088921,1682
5902,-37.7968864367307,144.872211960468,1682
5903,-37.7970844371091,144.874193697113,1682
5904,-37.7975335627005,144.878110256787,1682
5905,-37.7978129193501,144.880612115213,1682
5906,-37.7982319576232,144.884370618392,1682
5907,-37.7986163231879,144.887709947113,1682
5908,-37.7987945866597,144.893133500655,4190
5910,-37.803007092538,144.898908397077,3872
5911,-37.8046318153216,144.902087987116,1642
5912,-37.8054841826078,144.90491472749,1642
5914,-37.8081531096734,144.918208179825,1642
5918,-37.8100632567464,144.937135027695,1642
5919,-37.8481904218796,145.003431402453,1066
5920,-37.8486153721979,145.006704373554,1066
5921,-37.8489967112911,145.009535325631,1066
5922,-37.8497892677914,145.012173424463,1066
5923,-37.8522161638884,145.011801373729,1066
5924,-37.8545623719009,145.011454194807,1066
5925,-37.8570870031433,145.010999899391,1066
5926,-37.8606820068505,145.010425853108,1066
5927,-37.8623342311742,145.010074512065,1066
5928,-37.8639692067723,145.009769086516,1066
5929,-37.8654332275114,145.009479613615,1066
5930,-37.8677694512185,145.009075710012,1066
5932,-37.8708149684029,145.008516260581,1066
5933,-37.8735095671448,145.007988949812,1066
5934,-37.8758540182195,145.007539245756,1066
5935,-37.8783241876947,145.00706338238,1066
5936,-37.8803817355743,145.006700936563,1066
5937,-37.8829498266443,145.00615414757,1066
5938,-37.8852900712303,145.005988689604,1374
5939,-37.8871155329321,145.005757511559,1374
5940,-37.8885174436461,145.005526378886,1374
5941,-37.8906242576041,145.005412666037,1374
5942,-37.8915918192642,145.006671524366,1374
5943,-37.8920716790513,145.008932884084,1374
5944,-37.8922425239106,145.010508925807,1374
5945,-37.8925967932584,145.013342289097,1374
5946,-37.894129242191,145.013369320796,1516
5948,-37.8990791980719,145.012451516444,450
5949,-37.9000125337096,145.012221697833,2276
5951,-37.9069656711239,144.640371937432,303
5952,-37.6690840327627,144.563674709657,150
5953,-37.6663504315284,144.564829710062,150
5954,-37.9047313732246,144.636804035995,303
5955,-37.6645991877155,144.563810056167,150
5961,-37.895210633738,144.628944019441,213
5962,-37.8978499518859,144.628449926859,213
5963,-37.6630874877008,144.564789008151,150
5969,-37.6628747380074,144.568015257695,150
5970,-37.66454027202,144.570998881784,150
5971,-37.6597690971207,144.571233778078,150
5972,-37.6597288372015,144.568843389599,150
5973,-37.8911565447351,144.62496930886,213
5974,-37.8921542346383,144.684054397579,225
5975,-37.8820645239669,144.663234935393,1131
5976,-37.8867869263994,144.633057371171,282
5977,-37.8874581667277,144.639107510902,282
5978,-37.886532634467,144.645083577812,243
5979,-37.8841580460244,144.647103445389,243
5980,-37.8796506032131,144.651521643392,243
5981,-37.8769650790624,144.656484056322,243
5983,-37.8757775782872,144.665650492806,282
5984,-37.8760718646955,144.668221831808,282
5987,-37.8783560459443,144.689454904681,549
5988,-37.8789052848335,144.694485531689,549
5989,-37.8791995032502,144.697545974361,563
5990,-37.8896525795387,144.689272292205,225
5991,-37.8930521089666,144.682059059799,225
5992,-37.895721868773,144.676244078388,225
5993,-37.898255787452,144.670865090775,225
5994,-37.8992995396632,144.668512292557,225
5995,-37.7757638556963,144.921717092571,376
5996,-37.7759840092272,144.919894362144,376
5997,-37.7772844539617,144.919540004,376
5999,-37.7767916624514,144.915114544172,376
6000,-37.7765203631064,144.91150036873,376
6001,-37.7775397909049,144.911562506582,376
6002,-37.7786943211922,144.909588490169,376
6004,-37.7803475070889,144.906771494868,376
6005,-37.7816195400675,144.906849150396,376
6006,-37.7827785791269,144.907668040931,376
6007,-37.7845320791318,144.905427106305,376
6008,-37.7864263386132,144.905021611724,376
6009,-37.7889471792375,144.903871642118,376
6010,-37.7901576520539,144.8999878616,619
6011,-37.7908676957558,144.894834950015,619
6012,-37.7947983710014,144.895427464964,1838
6013,-37.7969394938941,144.897240551261,1838
6014,-37.7992087162446,144.899163680692,1838
6017,-37.8029417734394,144.89122114279,528
6018,-37.8026742889809,144.888866377892,528
6019,-37.8026543834604,144.884744151885,414
6020,-37.8052946706728,144.884736960731,374
6021,-37.8077292555735,144.884315376663,374
6022,-37.8106227875868,144.883857939638,374
6023,-37.8130469298659,144.883357072226,374
6024,-37.8160731089338,144.882759449814,374
6025,-37.817312197134,144.88250820793,374
6026,-37.8207883093074,144.881874924144,374
6027,-37.8227283050509,144.881512720133,374
6029,-37.8277667024223,144.881061861964,374
6030,-37.8296280680877,144.881338098155,374
6031,-37.8312714262425,144.881518324537,374
6032,-37.7583206432488,145.000549293822,2044
6033,-37.8936308201083,145.191466871836,178
6034,-37.7615292894757,145.000042887362,2044
6035,-37.7633256398485,144.999688002241,2044
6036,-37.7657335516687,144.999259856316,2044
6037,-37.7676142438466,144.999095644501,2044
6038,-37.7694132870062,144.998899565349,2044
6039,-37.771137953526,144.998569245039,2044
6040,-37.7747122319233,144.997837061369,2044
6041,-37.7766896877112,144.997533927063,2044
6044,-37.7802467101585,144.996847509751,2044
6045,-37.7835695243571,144.996167344785,2044
6046,-37.7856502814904,144.994521421445,2044
6047,-37.7883639983184,144.991416121208,2044
6048,-37.7894810482279,144.988751345194,2044
6049,-37.7904673845892,144.986351223242,2044
6050,-37.7941575630505,144.985024535745,2044
6051,-37.7967811854343,144.984567114211,2044
6052,-37.7990813071318,144.984163880003,2044
6053,-37.8015793989453,144.983743876231,2044
6054,-37.8036098696942,144.983381992365,2044
6056,-37.8062560281818,144.982662585425,2044
6057,-37.8059097785481,144.979287257409,2044
6058,-37.8056551970546,144.977056635582,2044
6059,-37.8018939263484,144.974240365079,2102
6061,-37.7984071932229,144.974812623174,2102
6062,-37.7952539291923,144.975387072332,2102
6063,-37.7920190059095,144.975929626756,2102
6064,-37.7888122699229,144.976539491978,2102
6066,-37.7855873174959,144.97713843974,2102
6067,-37.7830720109639,144.977604438646,2102
6068,-37.7799365392075,144.978166781419,2102
6069,-37.7767820728678,144.978672819191,2102
6070,-37.7731877852001,144.979281609193,2102
6071,-37.7704216093982,144.979833736022,2102
6074,-37.7214843388026,144.860201609585,534
6075,-37.7207753174141,144.857385771907,534
6076,-37.7207285402963,144.853824803505,534
6077,-37.7239983242825,144.852754706978,534
6078,-37.7250915958755,144.852416798447,534
6079,-37.7263194402319,144.856499856157,242
6080,-37.7257696755522,144.860464022729,474
6081,-37.7282986706021,144.866245835161,474
6082,-37.7285351872462,144.867861548355,474
6083,-37.7300458867782,144.867182816126,242
6084,-37.731411381045,144.865452988353,242
6085,-37.7345916533128,144.864907763627,242
6086,-37.7369181026372,144.864489151141,242
6087,-37.7395147594617,144.864062741572,242
6088,-37.7438163686811,144.863235467231,2228
6089,-37.7469335697806,144.862691845468,2228
6090,-37.7493775050691,144.86229239269,2228
6091,-37.75083874496,144.862863213453,1766
6092,-37.7512244774875,144.866245655422,1766
6093,-37.7515382429001,144.869142161827,1768
6094,-37.7520853203257,144.873984172034,1620
6095,-37.7533002136648,144.884402726381,1620
6096,-37.7534622020821,144.885896314099,1620
6097,-37.7538147703845,144.888973498011,1620
6098,-37.7541061109397,144.891655196063,1620
6099,-37.7543239982239,144.893760140542,1620
6100,-37.7546111793049,144.896214991352,1620
6101,-37.754931199169,144.898998090626,1620
6102,-37.7552910216934,144.901995746732,1620
6103,-37.7519829020975,145.002002466144,2092
6104,-37.7545495065024,145.001365900143,2042
6105,-37.7566979379539,145.001047013611,2042
6106,-37.7583599477215,145.000741202058,2042
6107,-37.7594471919634,145.000553013068,2042
6108,-37.761235500368,145.000255126184,2042
6109,-37.7631499157194,144.999953825858,2042
6110,-37.7655578288472,144.999525689784,2042
6111,-37.7674732036085,144.999281084012,2042
6112,-37.7691927195173,144.999177974668,2042
6113,-37.7713919054382,144.998664573846,2042
6114,-37.7750020223727,144.997920071351,2042
6115,-37.7771657465085,144.997441603799,2042
6118,-37.7808755129775,144.996728343859,2042
6119,-37.7838941879585,144.996181285433,2042
6120,-37.7863171604731,144.993992406898,2042
6121,-37.788939141709,144.990264983106,2042
6122,-37.7897354853809,144.98834699447,2042
6123,-37.7906362008639,144.986210369369,2042
6124,-37.7936211834488,144.98527759244,2042
6125,-37.7966942173415,144.984751186994,2042
6126,-37.7988415989749,144.98437482548,2042
6127,-37.8013939318924,144.983964713159,2042
6128,-37.8034606283926,144.983613209037,2042
6129,-37.804861926612,144.983347933137,2042
6130,-37.8062363952873,144.983094734265,2042
6131,-37.8060898829564,144.97980482733,2042
6132,-37.8058229886785,144.97738144459,2042
6133,-37.8015874741338,144.974237380811,2200
6135,-37.7976164794684,144.974947788396,2200
6136,-37.7952437507292,144.975319210748,2200
6137,-37.791721755725,144.975937738934,2200
6138,-37.7885150194642,144.976547600778,2200
6140,-37.7852540363713,144.977147527671,2200
6141,-37.7827389244762,144.977624873016,2200
6142,-37.7793338083821,144.978228621475,2200
6143,-37.7767812938665,144.97862742539,2200
6144,-37.7741396734161,144.979085391092,2200
6145,-37.7702577204373,144.979736021747,2200
6147,-37.7669690967868,144.98030231941,4302
6148,-37.7238486556092,144.859883962632,232
6149,-37.7214057463117,144.860340012238,232
6151,-37.7209043430582,144.853581484484,232
6154,-37.7298698508584,144.867414794811,256
6155,-37.7316791268703,144.865309139168,256
6156,-37.7336188935926,144.86493570986,256
6157,-37.7375422214701,144.864119441387,256
6158,-37.7410821450106,144.863529716176,1567
6159,-37.7445047650748,144.862931952365,1567
6160,-37.7460224220906,144.862638618737,2163
6162,-37.7509634024081,144.862780179406,1715
6163,-37.7513307125066,144.866140456516,1715
6164,-37.7515889793057,144.868459724221,1715
6165,-37.7518179244475,144.870655002398,1715
6166,-37.7521258489626,144.873233925704,1565
6167,-37.7533669735202,144.884105724636,1565
6168,-37.7535911518452,144.886051543899,1565
6169,-37.7539128325484,144.888913960111,1565
6170,-37.7694000903859,144.999183737625,204
6171,-37.7690342842781,144.996219216139,204
6172,-37.7685277123855,144.991873523778,204
6173,-37.7680754240434,144.988604903516,204
6174,-37.76754322119,144.984884399465,204
6176,-37.7669331082241,144.975580764356,204
6177,-37.7665951037112,144.972695174223,204
6178,-37.7661111757489,144.967622646341,204
6179,-37.7658754022503,144.965449504953,204
6180,-37.7655937483791,144.962710036128,204
6181,-37.7670229587287,144.961456124016,240
6182,-37.7668554632602,144.960109811452,256
6183,-37.7663726724132,144.956172538659,220
6184,-37.7658871870741,144.952087817233,220
6185,-37.7655637416812,144.949553894623,220
6186,-37.7652766677162,144.947041693112,220
6187,-37.7649283679077,144.944122539545,220
6188,-37.7645254396073,144.940660042687,204
6189,-37.7637191731859,144.934756829473,204
6190,-37.7634093452064,144.932506474396,204
6191,-37.7631827338595,144.93037868639,204
6192,-37.7630108975032,144.928805609875,204
6193,-37.7626907707717,144.925976664062,204
6194,-37.7643347588761,144.924148511407,204
6196,-37.8207005607938,145.130548193897,163
6197,-37.8213374603531,145.132065838188,163
6198,-37.8226492592862,145.131816905631,163
6199,-37.8238761992047,145.131899579229,163
6200,-37.8254939082097,145.133892492211,163
6201,-37.8257781449735,145.136475761654,163
6202,-37.8973252199607,145.004128668014,776
6203,-37.9007799751331,145.015510553169,1078
6204,-37.9012782174724,145.019943993002,776
6205,-37.9015908899547,145.02246041965,776
6206,-37.9019795362278,145.025748206246,776
6207,-37.9023101012403,145.028264205878,776
6208,-37.9026396617108,145.030723389789,776
6209,-37.9029402478017,145.033069635604,776
6210,-37.9032534016815,145.035631659483,1083
6211,-37.9035039229447,145.037683569615,1083
6212,-37.9037239760823,145.039531582221,1091
6213,-37.9041571890069,145.042818380779,784
6214,-37.9046365354136,145.04671816904,784
6215,-37.9050725642417,145.050186956793,784
6216,-37.9053335358436,145.052341058203,784
6217,-37.9056458984431,145.05488052726,784
6218,-37.905800556754,145.056059320562,784
6220,-37.9063740338226,145.060775730623,784
6221,-37.9069716944254,145.065878296575,784
6222,-37.907337815198,145.068416478175,784
6223,-37.907803960681,145.072112226213,784
6224,-37.9079906845421,145.07360873062,784
6225,-37.9083545102016,145.076567891227,784
6226,-37.9086249398627,145.078778814435,784
6227,-37.9089665424829,145.081488371901,784
6228,-37.9093204235129,145.084402374386,784
6229,-37.7935342656611,145.234226727823,726
6231,-37.7541622575503,144.8912676975,1567
6232,-37.7544333012119,144.893825141661,1567
6233,-37.7546362666494,144.895601369008,1567
6234,-37.7550415110704,144.899119822885,1567
6235,-37.7555057438376,144.902920410153,1567
6236,-37.7557288075073,144.904820977858,1567
6237,-37.7561746424161,144.908610806975,1669
6238,-37.7564118538741,144.910806125876,1669
6239,-37.7568196615521,144.914494941978,1669
6241,-37.7605076658393,144.897886809965,314
6242,-37.7603721274248,144.895847450098,314
6243,-37.7591784483652,144.898140108736,314
6244,-37.7570166201091,144.898700726257,314
6245,-37.7574191492402,144.902071829349,314
6246,-37.7577147645361,144.904503878098,314
6247,-37.7581882576334,144.906806074633,416
6249,-37.7622832575174,144.905998192122,416
6250,-37.7652166571692,144.906256007138,314
6251,-37.7654647402358,144.908553444766,314
6252,-37.7657524299008,144.911054118959,314
6253,-37.7659924179668,144.913408578399,314
6254,-37.7662361736255,144.915978636681,314
6255,-37.7562549075012,144.910594881993,1722
6256,-37.7559836774072,144.908514031068,1724
6258,-37.7608379330278,144.906311383487,416
6260,-37.7655300254411,144.905634166183,102
6261,-37.7682040132648,144.904480251748,102
6262,-37.7701406425033,144.902404813088,102
6263,-37.76969995204,144.898409824068,102
6264,-37.769211454793,144.894268659383,102
6265,-37.7688933395067,144.891598519367,102
6266,-37.7686311794681,144.889539838618,102
6268,-37.8940108579354,144.663107315577,849
6272,-37.8895225004648,144.674437830885,250
6273,-37.8872260421525,144.674964904522,250
6274,-37.8854073004355,144.675954451314,250
6275,-37.8848751322119,144.678211035043,250
6276,-37.8853267313372,144.681005205806,250
6277,-37.8867040541342,144.681848854429,250
6278,-37.8868042853315,144.685108930454,250
6279,-37.8860174748763,144.687714563012,250
6280,-37.8837903082728,144.688102590915,250
6281,-37.8808048838825,144.683841568055,245
6282,-37.8686878453142,144.687665422757,459
6283,-37.7555996796448,144.904654365304,1620
6285,-38.1697840592085,145.96732320097,32
6286,-37.7619844114398,144.895801757399,626
6287,-37.7606765752954,144.89775716522,312
6288,-37.7593577824463,144.898089628517,312
6289,-37.7569353529815,144.898691675321,312
6290,-37.7572537003184,144.901384115385,312
6291,-37.7575717849197,144.904065236402,312
6292,-37.7578996227358,144.906791509511,312
6293,-37.7584412667235,144.906844345721,414
6294,-37.7603457612377,144.906506879634,414
6295,-37.762653562357,144.906044505133,414
6296,-37.7651271898984,144.906292585976,312
6297,-37.7653646533326,144.908499505114,312
6298,-37.7656333234441,144.910943951301,312
6299,-37.7658631003389,144.913230581814,312
6300,-37.7661008636604,144.915971083326,312
6301,-37.7566151689582,144.912616493498,1669
6307,-37.7655132213623,144.905702751661,102
6308,-37.7686731957188,144.9045124157,102
6309,-37.7702840341756,144.90286621828,102
6310,-37.7697960966931,144.898747678046,102
6311,-37.7693027433499,144.894334184309,102
6312,-37.7689322817513,144.891256841317,102
6313,-37.768729851253,144.889514328379,102
6314,-37.7690015693861,144.887077188701,102
6316,-37.8965694344617,144.665346184305,846
6317,-37.8941736349654,144.66313628059,846
6321,-37.8894306472885,144.674349757653,245
6322,-37.8874833880415,144.674763514801,245
6323,-37.8855802305334,144.675585176561,245
6324,-37.8847910903225,144.678975450749,245
6325,-37.8852602844365,144.681291537272,245
6326,-37.8866360383529,144.68205564926,245
6328,-37.8281880575456,145.136710545374,163
6329,-37.8315500016955,145.136171473929,163
6330,-37.8330241387328,145.135929848716,163
6331,-37.8348935637943,145.135610084004,163
6342,-37.8376072544232,145.135109954075,163
6343,-37.8394853232375,145.134767198974,163
6344,-37.8411740345868,145.134417831843,163
6345,-37.8421355881298,145.134245870285,343
6346,-37.8437889834382,145.133942823592,343
6347,-37.846295648171,145.133459143554,163
6349,-37.8482277574026,145.133114934082,163
6350,-37.8526324692201,145.132412815829,165
6351,-37.8552648770687,145.131903107205,165
6352,-37.8569364570194,145.131610849185,165
6353,-37.8173262926692,145.117864437656,598
6354,-37.8165035345257,145.110944328455,340
6355,-37.8159878348905,145.106890598933,340
6356,-37.8156031879159,145.10370828687,340
6357,-37.8153939341517,145.101907419472,340
6358,-37.8101407824084,145.100281292335,340
6359,-37.8083170574001,145.100634719414,340
6360,-37.8049304740084,145.101312118115,340
6361,-37.8040401035936,145.098631683691,1860
6362,-37.8023070874561,145.097347256549,340
6363,-37.8011486948568,145.097604136366,340
6364,-37.7990545456337,145.097953156065,340
6365,-37.7964761490414,145.098450855259,340
6366,-37.7938357900293,145.099018243688,340
6367,-37.7904411139549,145.099752542853,340
6368,-37.7813656470269,145.091923185031,710
6369,-37.7816051128523,145.087795276558,710
6371,-37.782830390471,145.087218664364,710
6372,-37.7850761715433,145.086774686175,340
6373,-37.7871063061808,145.086370307693,340
6374,-37.7908163556472,145.085638653012,340
6375,-37.792262612471,145.085351485758,340
6376,-37.7953897036287,145.08479376953,340
6377,-37.7971949903743,145.084417790822,340
6378,-37.799529170271,145.083869121943,340
6379,-37.8014445817209,145.083615183688,340
6380,-37.8040320915965,145.083128050747,340
6381,-37.8058097892706,145.082718616896,340
6382,-37.8076345589236,145.082432889086,340
6383,-37.8093324734617,145.082104991805,340
6384,-37.8103023924928,145.08189814996,340
6385,-37.8131501988531,145.081347349534,340
6386,-37.8153876692057,145.080948626663,340
6387,-37.8178668748148,145.080452733195,340
6389,-37.8235867724011,145.076975736376,340
6391,-37.823016577228,145.071866721732,340
6392,-37.8232819675563,145.065520354387,340
6393,-37.8255818623361,145.065085371424,340
6395,-37.756546082381,145.109780313299,417
6396,-37.7561285558159,145.104546864707,417
6397,-37.756298120549,145.102204265551,417
6398,-37.7596400643795,145.095966433961,417
6399,-37.7652885074143,145.093051645718,417
6400,-37.7709155408178,145.092714089277,417
6401,-37.7725244903365,145.094682278942,417
6403,-37.862738530607,145.131509797588,165
6404,-37.8657759401579,145.130967003999,165
6406,-37.8689205415034,145.130364610361,165
6407,-37.8746351835356,145.129299247606,165
6408,-37.8761912666639,145.129112081459,165
6409,-37.8791102808202,145.128492475947,770
6410,-37.8809697494434,145.128115676886,770
6411,-37.8829465039466,145.12774725687,770
6412,-37.8836287805518,145.127582162186,469
6413,-37.8867115564835,145.127060609868,165
6414,-37.8883643695301,145.126723079056,165
6415,-37.8900806003895,145.126406666726,165
6416,-37.8943109868915,145.125514742449,165
6417,-37.8981797641199,145.124552275577,165
6418,-37.8998558356108,145.124543849269,165
6419,-37.9027490487944,145.124004094068,165
6420,-37.9045011165762,145.123675258944,165
6421,-37.9063513659986,145.123287042468,165
6422,-37.9077892314019,145.123034400349,165
6423,-37.9090919728207,145.122785181621,165
6424,-37.9105120010647,145.12254434609,165
6426,-37.9153464243258,145.121670664996,380
6427,-37.8380737061243,144.882437280801,374
6428,-37.840133834013,144.882741983355,374
6429,-37.8420672505279,144.883016232815,374
6430,-37.8465040717031,144.88569631958,374
6431,-37.8498888943151,144.888008964167,374
6432,-37.8524989178397,144.889832467802,374
6433,-37.8559733303267,144.892120194154,374
6434,-37.8582638426471,144.893214281981,374
6435,-37.8580225038293,144.891311654247,504
6436,-37.8576004261876,144.888879993257,504
6437,-37.8594056944775,144.889044440039,374
6438,-37.8616335160714,144.888651238352,374
6444,-37.8078232012853,144.884528503665,1807
6445,-37.8107595252455,144.883944905753,1807
6446,-37.8122678085944,144.883629223563,369
6447,-37.8161036006081,144.882951691983,369
6448,-37.8174047174888,144.882641881636,369
6449,-37.819598751877,144.882374698597,369
6450,-37.8228206224098,144.881635047195,369
6451,-37.8254154699632,144.881106400391,369
6452,-37.8275341557942,144.881159405571,369
6453,-37.828673123317,144.881354053452,369
6454,-37.831365378591,144.881731514088,369
6455,-37.8380501580509,144.882631124983,369
6456,-37.8399743639088,144.882894266524,369
6457,-37.8417081970286,144.88309468168,369
6458,-37.8453055600002,144.885196441051,369
6459,-37.8472941749948,144.886537445088,369
6460,-37.8497300292853,144.888195334301,369
6461,-37.8527406340772,144.890246089608,369
6462,-37.8560150543285,144.892437246867,369
6463,-37.8577575594511,144.893626509492,369
6464,-37.8583734659546,144.892290504239,496
6465,-37.8580916043425,144.890138978728,496
6466,-37.8594543968144,144.889247643556,369
6467,-37.8616912262237,144.88885419059,369
6472,-37.9170175871228,145.121355139813,380
6473,-37.9185447991919,145.121054637937,380
6476,-37.9257776521188,145.119698716834,746
6477,-37.9284820234713,145.118059752233,476
6478,-37.928027572279,145.114442000671,476
6479,-37.9277267554084,145.111980835884,476
6480,-37.9274246082097,145.109440086115,304
6481,-37.9269399403721,145.105641186287,304
6482,-37.9267214559052,145.103826470733,304
6483,-37.9265345545552,145.102295378885,304
6484,-37.9261481932132,145.099017381315,304
6485,-37.9258724321795,145.097010776131,304
6487,-37.9255291430306,145.094175421527,304
6488,-37.9233252252436,145.087201662967,113
6489,-37.9210431128825,145.087624829692,113
6490,-37.9191626609403,145.087810049042,113
6491,-37.9178962299569,145.088070361169,113
6492,-37.9151655581755,145.088618826699,113
6493,-37.9133957836293,145.088960384197,113
6494,-37.9107630843275,145.089437994562,113
6495,-37.9088714724259,145.090601604137,113
6496,-37.9076224935134,145.090827251279,113
6497,-37.9052953167625,145.091251359574,113
6503,-37.83774874568,145.111197899574,140
6504,-37.8417299153363,145.110505413454,1841
6505,-37.8448126253158,145.109983521773,1901
6506,-37.8462315466264,145.109674543149,1841
6507,-37.8491787607956,145.109133308326,140
6508,-37.8499622142658,145.115841498308,140
6509,-37.8513514555716,145.119874957099,140
6510,-37.8529507523516,145.11957291777,140
6511,-37.8550626104981,145.119201007403,140
6512,-37.8294799965929,144.947762971705,2103
6513,-37.8311422656283,144.944899125785,2103
6514,-37.831633234329,144.942567631947,2103
6515,-37.8320105690018,144.940955084384,2103
6516,-37.8323821159248,144.939013177529,2103
6517,-37.8327291952598,144.937219642673,2389
6518,-37.8330786366306,144.935562373336,2389
6521,-37.8345846791523,144.92793021172,2389
6522,-37.8331063227601,144.924324278237,2389
6523,-37.8309135568837,144.923647208343,2389
6525,-37.8243892817071,144.921614705923,2389
6526,-37.8222145163482,144.920937279109,2389
6530,-37.8253172836463,144.945219795259,1605
6531,-37.8235585204681,144.93946317722,1605
6532,-37.8231206397982,144.937100951511,1605
6533,-37.8221836460754,144.933003130167,1605
6534,-37.8215621240918,144.929941764804,1605
6535,-37.8209559540258,144.92570989759,1605
6536,-37.8208902680155,144.921474299519,1605
6537,-37.8211091323302,144.918559884425,3994
6538,-37.8214546651371,144.916187193388,3994
6539,-37.8220699146022,144.913272938413,3994
6540,-37.9097645453445,145.087882787722,784
6541,-37.9101043121981,145.091047457321,784
6542,-37.9104671670329,145.094530047519,784
6543,-37.9106872557746,145.096435290218,784
6544,-37.9110051052094,145.099373114748,784
